energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.047,0.0652,75.446,0.0425,0.928,0.9,4,0.0667,9,596000,-25.426,0.0281,1,audio_features,spotify:track:2x6mect1PKsrxXmsg2O23B
0.0305,0.111,114.214,0.0462,0.965,0.268,5,0.204,2,156573,-31.159,0.0394,1,audio_features,spotify:track:123zFAGx0F5ScgrLrCWGDX
0.251,0.094,73.316,0.0991,0.986,0.0122,4,0.379,0,295973,-15.488,0.335,1,audio_features,spotify:track:5W7IiH2jDV6q6EQwBkq8ld
0.00709,0.0986,97.925,0.0382,0.941,0.799,3,0.156,7,191160,-34.153,0.041,0,audio_features,spotify:track:5eQKtxGSPvl9NEPXAuzzTJ
0.0949,0.0847,174.606,0.0441,0.993,0.353,4,0.0987,1,232667,-21.002,0.0363,1,audio_features,spotify:track:0URENFI2Nk9oVMdhz4SQKM
0.0355,0.043,115.104,0.0363,0.932,0.304,4,0.302,0,716933,-24.074,0.186,1,audio_features,spotify:track:408VC5UfnAh3Uhl0RQpbkA
0.0641,0.101,73.105,0.0529,0.972,0.94,3,0.203,5,410160,-27.51,0.0978,1,audio_features,spotify:track:6GDuB7BvASYD9JePYvOEX1
0.192,0.106,100.084,0.0465,0.991,0.908,4,0.484,2,140733,-15.378,0.0559,1,audio_features,spotify:track:4O2N861eOnF9q8EtpH8IJu
0.0414,0.0684,71.224,0.0378,0.992,0.897,4,0.384,11,326520,-23.019,0.0618,0,audio_features,spotify:track:5Pl2CXDkaP6WEnJ0bpKGOm
0.2,0.0855,103.923,0.0404,0.931,0.934,4,0.23,10,204373,-18.457,0.185,1,audio_features,spotify:track:18ZnvEB9bxLnvSogWRek79
0.351,0.0569,116.961,0.0423,0.878,0.938,4,0.625,10,191493,-15.884,0.794,1,audio_features,spotify:track:1bTXAKwE2Hztv13xTAhMQB
0.0209,0.126,125.242,0.0398,0.987,0.922,3,0.343,8,497773,-27.015,0.0393,1,audio_features,spotify:track:1M2RkUUJ9wXRsW3jN1MCHS
0.154,0.164,123.625,0.0389,0.841,0.855,4,0.219,11,616187,-18.17,0.108,0,audio_features,spotify:track:3Hcn3NlLeDU4uQf0qJaaMt
0.175,0.0985,73.559,0.037,0.848,0.762,4,0.461,2,381467,-17.217,0.358,1,audio_features,spotify:track:4TYZpMB5tGOdlMmnS2pB2m
0.254,0.117,101.1,0.0365,0.992,0.926,4,0.38,2,206427,-24.967,0.805,1,audio_features,spotify:track:0nrCOJpS3gpwLvoANVZEeJ
0.121,0.0984,147.398,0.0406,0.984,0.871,4,0.375,0,424307,-23.44,0.453,1,audio_features,spotify:track:0Gh45IbIKOG9IucFfrZqLT
0.0185,0.0801,86.65,0.0412,0.988,0.888,4,0.164,3,157067,-30.778,0.078,0,audio_features,spotify:track:5a0nC0tGDJBpGMZu3PeekY
0.176,0.108,79.599,0.0376,0.989,0.888,4,0.441,7,461000,-15.719,0.325,0,audio_features,spotify:track:1opln0FV3xQdUJxt9bWhgB
0.0879,0.0869,126.622,0.0381,0.155,0.698,4,0.221,7,275547,-16.996,0.0401,1,audio_features,spotify:track:6ZFbXIJkuI1dVNWvzJzown
0.405,0.269,112.235,0.0294,0.958,0.226,4,0.477,2,212173,-11.441,0.492,1,audio_features,spotify:track:1HaSM9ypKF8yVu6M0jojEx
0.0462,0.0893,79.268,0.0429,0.976,0.624,4,0.39,0,307893,-24.885,0.305,1,audio_features,spotify:track:2z7iDr3N4NbW4VmwpQWbTS
0.00715,0.0647,135.407,0.0709,0.995,0.931,3,0.453,5,186200,-33.859,0.257,1,audio_features,spotify:track:50VVlZROGaROAwNqAMxA6B
0.0474,0.149,72.393,0.0532,0.924,0.768,3,0.0874,4,236827,-23.13,0.0331,0,audio_features,spotify:track:7wvy3ROg2vEJyWgjDvMD8m
0.0259,0.0972,90.128,0.0444,0.964,0.864,4,0.102,8,644333,-30.196,0.0319,0,audio_features,spotify:track:1oMtwEc8xjDTNarCsMlI8B
0.226,0.183,79.518,0.0339,0.937,0.903,4,0.0992,9,256493,-14.84,0.0605,0,audio_features,spotify:track:53ann6bENp7BF8uklrzQAp
0.0462,0.188,81.291,0.0365,0.559,0.863,4,0.0781,0,708933,-23.246,0.0343,0,audio_features,spotify:track:7bvuOKIFqMyRSkLozmaoRg
0.196,0.0911,118.233,0.037,0.961,6.05e-06,5,0.36,6,143573,-13.706,0.401,1,audio_features,spotify:track:30CNRidKfNGwImhmvHpUS0
0.0179,0.0831,61.202,0.0385,0.982,0.906,4,0.354,1,334053,-24.846,0.0381,1,audio_features,spotify:track:1EGFCxKCQ3isMnlPzEW8G1
0.128,0.368,81.059,0.0458,0.979,0.871,3,0.11,2,649200,-21.281,0.0398,1,audio_features,spotify:track:0iEIVX3DPGPX3ESUEXNsQv
0.0834,0.0804,169.621,0.0499,0.978,0.944,4,0.24,6,159320,-29.545,0.188,0,audio_features,spotify:track:4VVEfBXep7FdOt524jkfLF
0.116,0.0862,151.064,0.0412,0.977,0.868,4,0.442,4,145613,-23.172,0.511,0,audio_features,spotify:track:06am46cX3Z6YlSsg0TyVHA
0.227,0.112,59.94,0.0462,0.877,0.738,4,0.106,3,530280,-15.286,0.0391,1,audio_features,spotify:track:1t4F79zRBJTwZAzmbO1LI0
0.0981,0.275,138.168,0.0398,0.95,0.865,4,0.291,8,249640,-23.156,0.194,1,audio_features,spotify:track:1uARLLfeQPlBf1jSN4P0yK
0.419,0.0976,96.134,0.0444,0.255,0.884,3,0.312,0,262160,-14.271,0.0374,1,audio_features,spotify:track:0htrx26DcVDcyXErXyJsTo
0.208,0.0929,144.352,0.0421,0.764,0.22,3,0.548,1,230507,-21.278,0.79,1,audio_features,spotify:track:4ZP3UMVksKg07IeeAjHkEy
0.225,0.0658,78.132,0.0351,0.73,0.509,3,0.123,4,192453,-16.798,0.055,1,audio_features,spotify:track:0mTUTkFQ2MxmUHFL8EdfeR
0.0606,0.131,136.284,0.0374,0.91,0.939,4,0.237,7,179893,-22.569,0.256,1,audio_features,spotify:track:07xafomqQcYmFJbr4jpfHa
